선수명,생년월일,출신교,출신,연도,팀명,평균자책점,경기,완투,완봉,승,패,세,홀,승률,타자,이닝,피안타,피홈런,볼넷,사구,탈삼진,실점,자책점
고우석,1984년 11월 03일,화정초-충장중-광주제일고-KIA-상무,한국,2012,KIA,5.4,5,0,0,1,0,0,0,1,33,6 2/3,9,0,5,0,9,4,4
고형욱,1971년 04월 17일,광주진흥고-인하대-쌍방울,한국,1994,쌍방울,0.9,6,0,0,0,0,1,0,0,41,10,7,0,6,0,10,1,1
고형욱,1971년 04월 17일,광주진흥고-인하대-쌍방울,한국,1995,쌍방울,5.09,9,0,0,0,0,0,0,0,73,17 2/3,21,6,3,0,6,10,10
고형욱,1971년 04월 17일,광주진흥고-인하대-쌍방울,한국,1996,쌍방울,0,5,0,0,0,0,0,0,0,14,3 2/3,2,0,1,1,4,0,0
고형욱,1971년 04월 17일,광주진흥고-인하대-쌍방울,한국,1998,쌍방울,3.44,30,1,0,2,0,0,0,1,142,34,28,2,12,3,8,14,13
고형욱,1971년 04월 17일,광주진흥고-인하대-쌍방울,한국,1999,쌍방울,5.95,48,0,0,1,2,0,0,0.333,180,39 1/3,38,10,25,3,20,27,26
고호봉,1975년 06월 04일,부천고-원광대,한국,1998,현대,9,1,0,0,0,1,0,0,0,11,2,3,0,1,1,1,2,2
곤잘레스,1983년 02월 23일,멕시코 프리파토리아고,멕시코,2010,LG,7.68,9,0,0,0,6,0,0,0,206,43 1/3,49,4,21,5,23,40,37
공용우,1972년 08월 12일,강릉고,한국,1995,한화,2.53,8,0,0,0,0,0,0,0,42,10 2/3,6,0,4,0,5,3,3
공용우,1972년 08월 12일,강릉고,한국,1997,한화,7.5,4,0,0,0,0,0,0,0,28,6,10,2,1,1,6,6,5
공용우,1972년 08월 12일,강릉고,한국,1998,한화,2.45,3,0,0,0,0,0,0,0,15,3 2/3,3,1,2,0,1,1,1
곽동훈,1981년 07월 13일,감천초-대신중-부산공고-대불대,한국,2008,삼성,4.91,7,0,0,0,0,0,0,0,46,11,9,1,6,0,3,6,6
곽동훈,1981년 07월 13일,감천초-대신중-부산공고-대불대,한국,2009,삼성,16.2,2,0,0,0,0,0,0,0,28,5,10,2,5,0,0,10,9
곽동훈,1981년 07월 13일,감천초-대신중-부산공고-대불대,한국,2011,삼성,20.25,2,0,0,0,0,0,0,0,7,1 1/3,3,1,0,0,0,3,3
곽병찬,1971년 07월 15일,경남대,한국,1994,태평양,7.71,9,0,0,0,0,0,0,0,84,16 1/3,21,4,11,3,8,14,14
곽병찬,1971년 07월 15일,경남대,한국,1995,태평양,0,1,0,0,0,0,0,0,0,3, 2/3,1,0,0,0,0,0,0
곽병찬,1971년 07월 15일,경남대,한국,1996,현대,16.2,1,0,0,0,0,0,0,0,10,1 2/3,5,0,0,0,0,3,3
곽재성,1973년 07월 24일,경남상고-롯데,한국,1993,롯데,0,2,0,0,0,0,0,0,0,3, 1/3,0,0,1,1,0,0,0
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,1994,삼성,3.57,14,0,0,2,2,0,0,0.5,198,45 1/3,32,4,33,5,28,23,18
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,1995,삼성,5.19,27,0,0,1,2,1,0,0.333,270,59,66,4,22,10,40,37,34
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,1996,삼성,7.09,10,0,0,0,0,0,0,0,131,26 2/3,35,5,15,2,9,23,21
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,1997,삼성,3.16,30,0,0,0,1,1,0,0,248,57,56,0,19,4,50,31,20
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,1998,삼성,3.64,42,0,0,7,3,5,0,0.7,469,111 1/3,89,18,47,8,98,51,45
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,1999,해태,4.77,53,0,0,8,7,8,0,0.533,459,109 1/3,97,13,40,6,101,59,58
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,2000,해태,3.55,13,0,0,4,5,0,0,0.444,156,38,34,6,14,0,24,17,15
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,2001,KIA,13,8,0,0,0,1,0,0,0,50,9,16,3,5,2,8,14,13
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,2002,KIA,4.3,10,0,0,0,0,0,1,0,58,14 2/3,12,4,2,2,8,8,7
곽채진,1973년 03월 01일,경주고-삼성-해태-KIA,한국,2003,두산,5.86,11,0,0,1,4,0,0,0.2,157,35 1/3,43,4,4,5,11,25,23
곽현희,1973년 08월 06일,성동초-배재중-배재고-영남대-해태-KIA,한국,1998,해태,5.09,26,0,0,2,0,0,0,1,251,58 1/3,59,9,22,8,41,34,33
곽현희,1973년 08월 06일,성동초-배재중-배재고-영남대-해태-KIA,한국,1999,해태,6.15,36,0,0,11,11,4,0,0.5,654,146 1/3,171,31,45,12,104,106,100
곽현희,1973년 08월 06일,성동초-배재중-배재고-영남대-해태-KIA,한국,2000,해태,4.89,22,2,0,7,8,1,1,0.467,459,105,101,18,39,10,84,63,57
곽현희,1973년 08월 06일,성동초-배재중-배재고-영남대-해태-KIA,한국,2001,KIA,5.06,3,0,0,0,0,0,0,0,27,5 1/3,7,0,6,1,5,4,3
곽현희,1973년 08월 06일,성동초-배재중-배재고-영남대-해태-KIA,한국,2002,KIA,4.13,25,0,0,2,0,0,1,1,141,32 2/3,31,6,14,3,27,16,15
곽현희,1973년 08월 06일,성동초-배재중-배재고-영남대-해태-KIA,한국,2003,KIA,0,1,0,0,0,0,0,0,0,3, 1/3,1,0,1,0,0,0,0
곽현희,1973년 08월 06일,성동초-배재중-배재고-영남대-해태-KIA,한국,2004,KIA,16.5,4,0,0,0,0,0,0,0,35,6,12,2,5,1,4,11,11
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,1993,빙그레,2.53,6,0,0,2,1,0,0,0.667,89,21 1/3,18,0,12,0,11,6,6
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,1994,한화,2.6,34,2,0,7,8,12,0,0.467,500,121,89,8,58,4,128,42,35
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,1995,한화,3.54,47,6,0,4,14,18,0,0.222,660,155,127,18,72,11,161,77,61
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,1996,한화,1.88,55,1,0,18,3,24,0,0.857,521,139,79,7,27,6,183,32,29
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,1997,한화,3.16,47,0,0,8,8,25,0,0.5,417,102 2/3,65,7,41,8,134,38,36
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,1998,한화,2.55,59,0,0,8,7,24,0,0.533,500,123 2/3,87,5,52,5,129,45,35
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,1999,한화,3.09,55,0,0,8,9,26,0,0.471,503,119 1/3,95,13,48,5,138,44,41
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,2000,한화,2.77,48,0,0,6,7,21,0,0.462,540,133 1/3,98,13,47,8,136,47,41
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,2006,한화,1.82,59,0,0,3,4,37,1,0.429,282,69 1/3,56,4,18,5,76,17,14
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,2007,한화,3.19,43,0,0,1,6,26,0,0.143,173,42 1/3,41,3,12,0,37,17,15
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,2008,한화,3.48,38,0,0,2,3,0,9,0.4,167,41 1/3,39,2,14,2,29,17,16
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,2009,한화,3.72,71,0,0,0,0,1,8,0,224,55 2/3,54,5,11,3,56,24,23
구대성,1969년 08월 02일,대전신흥초-충남중-대전고-한양대-빙그레,한국,2010,한화,9.64,7,0,0,0,1,0,0,0,25,4 2/3,7,2,3,0,3,6,5
구대진,1967년 06월 02일,경남대,한국,1991,쌍방울,2.84,7,0,0,0,1,0,0,0,50,12 2/3,9,1,6,0,0,4,4
구동우,1966년 12월 27일,대동초-충남중-북일고-동아대-OB,한국,1989,OB,2.48,34,2,0,4,3,5,0,0.571,428,105 1/3,91,7,31,4,46,31,29
구동우,1966년 12월 27일,대동초-충남중-북일고-동아대-OB,한국,1990,OB,3.43,36,7,2,9,9,2,0,0.5,647,155,158,9,49,8,56,64,59
구동우,1966년 12월 27일,대동초-충남중-북일고-동아대-OB,한국,1991,OB,5.92,29,1,0,3,9,3,0,0.25,405,89 2/3,107,13,38,3,32,64,59
구동우,1966년 12월 27일,대동초-충남중-북일고-동아대-OB,한국,1992,OB,5.77,26,0,0,0,7,0,0,0,238,53,43,7,34,10,31,34,34
구동우,1966년 12월 27일,대동초-충남중-북일고-동아대-OB,한국,1993,OB,5.23,18,0,0,1,2,0,0,0.333,141,32 2/3,35,2,8,2,14,21,19
구동우,1966년 12월 27일,대동초-충남중-북일고-동아대-OB,한국,1994,OB,8.1,3,0,0,0,0,0,0,0,16,3 1/3,7,0,0,0,3,4,3
구명근,1965년 02월 21일,경남상고-경남대,한국,1988,롯데,9,2,0,0,0,0,0,0,0,29,5,12,1,2,0,1,5,5
구명근,1965년 02월 21일,경남상고-경남대,한국,1989,롯데,6.39,10,0,0,1,1,0,0,0.5,114,25 1/3,29,1,11,2,17,24,18
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,1999,두산,5.96,18,0,0,1,1,1,0,0.5,111,25 2/3,21,5,11,4,23,17,17
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,2000,두산,2.01,42,0,0,6,6,3,12,0.5,398,98 1/3,72,5,37,5,99,28,22
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,2001,두산,4.8,13,0,0,6,2,0,0,0.75,246,54 1/3,56,9,28,3,46,33,29
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,2002,두산,3.79,32,0,0,8,8,1,0,0.5,580,133,134,6,58,7,95,64,56
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,2003,두산,4.17,48,0,0,4,9,18,0,0.308,409,95,98,7,30,3,64,48,44
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,2004,두산,3.59,54,0,0,4,5,32,1,0.444,199,47 2/3,45,7,13,0,39,19,19
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,2007,두산,2.08,6,0,0,2,1,0,0,0.667,70,17 1/3,13,0,8,2,11,4,4
구자운,1980년 06월 19일,강남초-강남중-서울고-두산,한국,2010,삼성,6,1,0,0,0,0,0,0,0,13,3,1,0,3,0,3,2,2
구톰슨,1977년 01월 11일,미국 에드몬즈 커뮤니티대-KIA,미국,2009,KIA,3.24,26,0,0,13,4,0,0,0.765,667,161 1/3,149,15,46,8,95,61,58
권기홍,1961년 07월 12일,대구상고-건국대,한국,1984,삼성,7.88,3,0,0,0,0,0,0,0,37,8,9,1,4,1,0,7,7
권기홍,1961년 07월 12일,대구상고-건국대,한국,1985,삼성,3,3,0,0,0,0,0,0,0,14,3,4,0,1,0,3,1,1
권기홍,1961년 07월 12일,대구상고-건국대,한국,1986,삼성,9.24,5,0,0,0,2,0,0,0,60,12 2/3,18,5,3,2,7,15,13
권기홍,1961년 07월 12일,대구상고-건국대,한국,1987,삼성,7.01,8,0,0,0,4,0,0,0,127,25 2/3,40,3,14,0,10,24,20
권기홍,1961년 07월 12일,대구상고-건국대,한국,1988,삼성,15.43,2,0,0,0,0,0,0,0,12,2 1/3,5,2,0,0,0,4,4
권덕준,1987년 01월 20일,가동초-경포중-한서고,한국,2007,SK,0,1,0,0,0,0,0,0,0,7,1 2/3,0,0,2,0,1,0,0
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,1992,OB,4.99,23,0,0,4,4,0,0,0.5,355,79 1/3,88,9,37,8,54,49,44
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,1993,OB,3.01,25,5,2,10,8,0,0,0.556,547,134 1/3,103,6,60,3,84,49,45
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,1994,OB,3.23,23,5,3,6,7,0,0,0.462,421,100 1/3,92,5,38,3,59,42,36
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,1995,OB,2.47,28,4,0,15,8,0,0,0.652,776,193 1/3,147,8,61,8,112,65,53
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,1997,OB,2.76,12,0,0,3,2,0,0,0.6,116,29 1/3,22,0,8,2,25,12,9
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,1998,OB,6.92,7,0,0,1,3,0,0,0.25,121,26,30,5,10,4,18,22,20
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,2000,SK,9,25,0,0,1,5,0,0,0.167,229,45,68,9,24,5,27,50,45
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,2001,SK,3.81,14,0,0,0,1,0,1,0,112,26,25,2,7,3,16,14,11
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,2002,SK,5.93,45,0,0,2,4,1,1,0.333,246,54 2/3,63,11,19,4,36,38,36
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,2003,두산,4.2,40,0,0,3,3,0,1,0.5,347,79 1/3,89,8,23,4,45,40,37
권명철,1969년 10월 28일,서화초-동인천중-인천고-인하대-OB-해태-SK-두산,한국,2004,두산,3.65,5,0,0,0,0,0,1,0,53,12 1/3,9,0,6,2,6,5,5
권영구,1971년 08월 20일,동대문상고,한국,1990,OB,7.2,6,0,0,0,1,0,0,0,28,5,11,0,0,1,3,8,4
권영일,1968년 01월 16일,중앙대,한국,1991,OB,5.89,6,0,0,0,3,0,0,0,85,18 1/3,18,0,15,1,7,12,12
권영일,1968년 01월 16일,중앙대,한국,1992,OB,5.06,2,0,0,0,0,0,0,0,24,5 1/3,7,0,3,0,1,3,3
권영진,1968년 03월 15일,영남대,한국,1991,쌍방울,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
권영진,1968년 03월 15일,영남대,한국,1995,롯데,1.8,3,0,0,0,0,0,0,0,19,5,4,0,0,1,3,1,1
권영진,1968년 03월 15일,영남대,한국,1996,롯데,18,1,0,0,0,0,0,0,0,6,1,3,0,0,0,0,2,2
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1982,삼성,2.37,32,6,3,15,5,2,0,0.75,711,178 2/3,139,18,52,7,72,57,47
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1983,삼성,3.2,32,5,0,6,10,7,0,0.375,556,135,113,7,48,6,49,58,48
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1984,삼성,3.28,29,2,0,6,8,2,0,0.429,574,137 1/3,124,8,57,4,52,53,50
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1985,삼성,3.5,54,0,0,6,6,26,0,0.5,746,174 2/3,170,14,68,3,81,75,68
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1986,삼성,2.77,38,3,1,7,7,19,0,0.5,593,146 1/3,121,12,53,2,74,47,45
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1987,삼성,2.41,32,0,0,5,3,18,0,0.625,356,89 2/3,74,7,30,0,28,27,24
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1988,삼성,3.73,29,1,1,7,5,7,0,0.583,308,72 1/3,61,5,40,1,24,32,30
권영호,1954년 01월 23일,신암초-성광중-대건고-영남대-삼성,한국,1989,삼성,3.63,42,1,0,4,5,19,0,0.444,366,86 2/3,83,6,39,1,41,39,35
권오원,1979년 08월 16일,연천초-사직중-부산상고-동아대-삼성-상무-삼성,한국,2002,삼성,0,4,0,0,0,0,0,0,0,26,5,8,1,2,0,2,4,0
권오원,1979년 08월 16일,연천초-사직중-부산상고-동아대-삼성-상무-삼성,한국,2003,삼성,3.68,4,0,0,0,0,0,0,0,29,7 1/3,7,1,2,0,6,3,3
권오원,1979년 08월 16일,연천초-사직중-부산상고-동아대-삼성-상무-삼성,한국,2007,삼성,4.85,24,0,0,4,1,0,4,0.8,118,26,26,3,15,0,16,15,14
권오원,1979년 08월 16일,연천초-사직중-부산상고-동아대-삼성-상무-삼성,한국,2008,삼성,4.18,37,0,0,2,2,0,3,0.5,203,47 1/3,50,2,19,1,25,25,22
권오원,1979년 08월 16일,연천초-사직중-부산상고-동아대-삼성-상무-삼성,한국,2009,삼성,3.38,3,0,0,0,1,0,0,0,14,2 2/3,2,0,5,0,2,1,1
그레이싱어,1975년 07월 29일,미국 버지니아대,미국,2005,KIA,3.93,14,0,0,6,6,0,0,0.5,320,75 2/3,72,6,16,8,58,38,33
그레이싱어,1975년 07월 29일,미국 버지니아대,미국,2006,KIA,3.02,29,2,0,14,12,0,0,0.538,753,188,151,10,47,12,164,65,63
글로버,1976년 12월 03일,미국 디랜드고,미국,2009,SK,1.96,20,0,0,9,3,1,0,0.75,427,105 2/3,87,6,26,2,90,32,23
글로버,1976년 12월 03일,미국 디랜드고,미국,2010,SK,5.66,22,0,0,6,8,0,0,0.429,471,105,113,18,50,5,85,71,66
글로버,1976년 12월 03일,미국 디랜드고,미국,2011,SK,4.24,24,0,0,7,6,0,0,0.538,518,121,115,11,41,9,122,65,57
기론,1972년 01월 05일,도미니카 산펠립고-롯데,도미니카,1999,롯데,3.3,24,2,0,5,1,2,0,0.833,313,73 2/3,59,7,33,6,57,29,27
기론,1972년 01월 05일,도미니카 산펠립고-롯데,도미니카,2000,롯데,5.01,31,0,0,10,8,0,0,0.556,757,169,183,21,85,6,134,103,94
기론,1972년 01월 05일,도미니카 산펠립고-롯데,도미니카,2001,롯데,5.48,10,0,0,4,2,0,0,0.667,209,47 2/3,42,8,30,3,42,32,29
기론,1972년 01월 05일,도미니카 산펠립고-롯데,도미니카,2003,한화,4.59,15,0,0,3,3,1,0,0.5,288,64 2/3,62,8,31,3,49,35,33
기세봉,1960년 02월 01일,충암고,한국,1986,OB,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0
길배진,1971년 10월 19일,대전고-원광대-한화,한국,1994,한화,11.4,8,0,0,0,0,0,0,0,81,15,28,4,6,3,1,25,19
길포일,1968년 04월 29일,미국 세인트피터스대,미국,1999,롯데,13.5,6,0,0,0,0,1,0,0,32,6,10,1,4,0,3,9,9
김강익,1961년 12월 05일,대구고-중앙대,한국,1987,OB,5.11,12,0,0,0,2,0,0,0,165,37,44,7,18,0,4,23,21
김강익,1961년 12월 05일,대구고-중앙대,한국,1988,OB,5.28,6,0,0,0,1,0,0,0,63,15 1/3,15,4,5,0,3,9,9
김강익,1961년 12월 05일,대구고-중앙대,한국,1989,OB,1.59,4,0,0,0,0,0,0,0,21,5 2/3,4,0,1,1,3,1,1
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1986,MBC,1.81,37,9,2,18,6,0,0,0.75,891,229 1/3,170,6,62,9,102,62,46
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1987,MBC,2.64,26,6,1,12,7,0,0,0.632,686,163 1/3,170,5,51,3,56,54,48
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1989,MBC,3.76,10,0,0,3,2,2,0,0.6,167,38 1/3,40,2,13,2,13,17,16
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1990,LG,6.21,12,0,0,2,3,1,0,0.4,179,37 2/3,47,1,16,5,13,28,26
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1991,LG,9,2,0,0,1,1,0,0,0.5,25,5,5,1,5,1,2,6,5
김건우,1963년 08월 30일,선린상고-한양대-MBC-LG,한국,1997,LG,4.63,7,0,0,0,0,0,0,0,49,11 2/3,11,3,4,0,11,6,6
김경남,1963년 01월 07일,인천전문대,한국,1987,OB,7.2,2,0,0,0,0,0,0,0,23,5,9,1,0,0,2,4,4
김경선,1983년 08월 20일,송정동초-무등중-진흥고-고려대-한화,한국,2007,한화,7.62,7,0,0,0,1,0,1,0,62,13,19,2,5,1,6,11,11
김경선,1983년 08월 20일,송정동초-무등중-진흥고-고려대-한화,한국,2008,한화,4.15,6,0,0,0,0,0,0,0,56,13,12,0,5,1,7,6,6
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,1993,OB,1.11,48,0,0,9,3,23,0,0.75,500,129 1/3,77,3,50,7,126,17,16
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,1994,OB,4.95,19,0,0,1,2,4,0,0.333,149,36 1/3,33,6,12,1,22,22,20
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,1995,OB,2.93,44,0,0,6,3,15,0,0.667,299,73 2/3,47,6,38,2,65,27,24
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,1996,OB,3.42,29,0,0,3,7,9,0,0.3,199,47 1/3,40,3,20,1,42,19,18
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,1997,OB,1.96,48,0,0,3,2,24,0,0.6,292,73 1/3,49,2,22,6,73,18,16
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,1998,OB,3.02,34,0,0,6,6,5,0,0.5,220,53 2/3,45,5,18,2,37,20,18
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,1999,한화,5.62,34,0,0,3,3,0,0,0.5,361,81 2/3,89,8,34,8,38,57,51
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,2000,한화,6.34,29,0,0,4,9,0,1,0.308,387,82 1/3,94,14,50,4,39,61,58
김경원,1971년 08월 18일,전곡초-보성중-동대문상고-중앙대-두산,한국,2001,한화,6.45,18,0,0,1,1,0,5,0.5,99,22 1/3,22,4,8,5,16,21,16
김경진,1976년 03월 13일,신일고-경희대,한국,1998,쌍방울,6,5,0,0,0,0,0,0,0,15,3,2,0,5,0,3,2,2
김경진,1976년 03월 13일,신일고-경희대,한국,1999,쌍방울,6.19,16,0,0,0,0,0,0,0,141,32,37,5,5,13,14,22,22
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,1998,LG,7.71,9,0,0,0,0,0,0,0,27,4 2/3,9,0,3,1,2,4,4
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,1999,LG,6.31,25,0,0,1,1,0,0,0.5,198,41 1/3,57,12,20,3,29,36,29
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2001,LG,10.8,4,0,0,0,0,0,1,0,10,1 2/3,2,1,2,1,1,3,2
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2002,두산,15.75,10,0,0,0,2,0,1,0,45,8,17,4,6,0,4,15,14
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2003,두산,0,3,0,0,0,0,0,0,0,6, 2/3,1,0,1,1,0,0,0
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2004,SK,2.33,21,0,0,5,2,0,4,0.714,147,38 2/3,23,0,9,3,21,10,10
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2005,SK,5.03,42,0,0,0,1,2,3,0,166,34,45,3,15,1,24,24,19
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2006,SK,5.03,32,0,0,1,1,0,0,0.5,96,19 2/3,21,2,13,5,2,13,11
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2007,SK,2.96,40,0,0,0,0,0,6,0,92,24 1/3,19,1,6,1,10,8,8
김경태,1975년 11월 06일,구암초-성남중-성남고-경희대-LG-두산-SK-LG,한국,2009,LG,7.53,20,0,0,0,0,0,2,0,79,14 1/3,24,3,12,3,8,13,12
김경환,1970년 07월 11일,경성대,한국,1995,롯데,5.89,9,0,0,1,1,0,0,0.5,77,18 1/3,19,2,6,0,16,12,12
김광우,1979년 09월 12일,광주제일고-고려대,한국,2003,LG,3.47,41,0,0,0,1,0,3,0,112,23 1/3,26,1,20,1,18,11,9
김광우,1979년 09월 12일,광주제일고-고려대,한국,2004,LG,4.15,8,0,0,0,0,0,0,0,18,4 1/3,1,0,6,0,2,2,2
김광우,1979년 09월 12일,광주제일고-고려대,한국,2005,LG,7.2,12,0,0,0,0,0,2,0,24,5,6,3,4,0,5,4,4
김기덕,1968년 06월 04일,동대문상고-한양대-쌍방울,한국,1991,쌍방울,4.32,22,0,0,2,1,0,0,0.667,145,33 1/3,35,3,17,3,6,18,16
김기덕,1968년 07월 02일,한양대,한국,1991,LG,5.87,6,0,0,0,0,0,0,0,31,7 2/3,6,2,4,0,6,5,5
김기덕,1968년 06월 04일,동대문상고-한양대-쌍방울,한국,1992,쌍방울,3.45,13,0,0,2,2,0,0,0.5,198,44 1/3,39,5,21,7,16,27,17
김기덕,1968년 07월 02일,한양대,한국,1992,LG,5.72,22,1,0,2,6,0,0,0.25,367,78 2/3,100,10,37,4,40,57,50
김기덕,1968년 06월 04일,동대문상고-한양대-쌍방울,한국,1993,쌍방울,14.29,3,0,0,0,0,0,0,0,38,5 2/3,18,0,2,0,3,12,9
김기덕,1968년 06월 04일,동대문상고-한양대-쌍방울,한국,1994,쌍방울,4.34,33,1,1,5,5,2,0,0.5,477,114,116,10,29,6,55,62,55
김기덕,1968년 06월 04일,동대문상고-한양대-쌍방울,한국,1995,쌍방울,2.71,44,1,0,9,7,12,0,0.563,475,116 1/3,98,9,31,9,90,38,35
김기덕,1968년 07월 02일,한양대,한국,1995,LG,13.5,2,0,0,0,0,0,0,0,6,1 1/3,1,0,1,0,2,2,2
김기덕,1968년 06월 04일,동대문상고-한양대-쌍방울,한국,1996,쌍방울,2.4,43,2,1,9,4,4,0,0.692,463,112 2/3,95,5,29,14,66,34,30
